ORF_locus	strand	length	start_codon	ribo_count	ribo_rpkm	ribo_coverage	SD_score	SD_pos	prob	ORF_type	Reference	Distance_from_aTIS
NC_002516.2:1752906-1753418	-	513	ATG	116	351.803886559502	0.12984496124031	-1.58146426326738	1753425	0.928357214261913	Intergenic	NA	NA
NC_002516.2:1825498-1826040	-	543	ATG	70	200.63086368778	0.0842490842490843	-2.51824599785241	1826049	0.616794401866045	Intergenic	NA	NA
NC_002516.2:1827228-1827821	-	594	ATG	41	107.473618437776	0.0569514237855946	-1.81559759497555	1827827	0.812395868043985	Intergenic	NA	NA
NC_002516.2:1890742-1891815	-	1074	ATG	161	233.938940222019	0.122562674094708	-1.8269717382651	1891821	0.528157280906364	Intergenic	NA	NA
NC_002516.2:1909701-1910681	-	981	ATG	87	138.361894409073	0.0670731707317073	-1.86395250687311	1910689	0.627124291902699	Intergenic	NA	NA
NC_002516.2:1913050-1913865	-	816	ATG	32	61.1446441715139	0.0366300366300366	-2.87322189951143	1913874	0.606131289570143	Intergenic	NA	NA
NC_002516.2:1922298-1923032	-	735	ATG	3	6.36146640961253	0.0040650406504065	-1.81538265162636	1923038	0.661112962345885	Intergenic	NA	NA
NC_002516.2:1935038-1937644	-	2607	GTG	866	519.2418996315	0.188888888888889	-1.69636569630123	1937651	0.763078973675442	Intergenic	NA	NA
NC_002516.2:1938552-1939388	-	837	GTG	31	57.7530271901252	0.030952380952381	-1.86493783178802	1939394	0.597467510829723	Intergenic	NA	NA
NC_002516.2:1940258-1941586	-	1329	GTG	29	34.0710971217536	0.018018018018018	-1.64376909454125	1941593	0.568143952015995	Intergenic	NA	NA
NC_002516.2:1941723-1942442	-	720	ATG	26	56.2765410178171	0.0276625172890733	-1.83924740973621	1942450	0.744418527157614	Intergenic	NA	NA
NC_002516.2:1942450-1942944	-	495	ATG	423	1329.23990291458	0.319277108433735	-1.87315528917735	1942950	0.625124958347218	Intergenic	NA	NA
NC_002516.2:1946190-1947041	-	852	ATG	54	98.8370991640852	0.0514619883040936	-3.22836979500875	1947051	0.620793068977008	Intergenic	NA	NA
NC_002516.2:1961230-1962024	-	795	ATG	30	58.8316066452888	0.0300751879699248	-1.86395250687311	1962032	0.797734088637121	Intergenic	NA	NA
NC_002516.2:1962049-1963656	-	1608	ATG	29	28.170516055975	0.0173805090006207	-1.58115600985984	1963663	0.611129623458847	Intergenic	NA	NA
NC_002516.2:1965774-1967618	-	1845	ATG	47	39.8004732835174	0.0243506493506494	-1.58031063418991	1967625	0.817060979673442	Intergenic	NA	NA
NC_002516.2:1971320-1972093	-	774	ATG	23	46.3232650522364	0.0283140283140283	-1.9002138849854	1972100	0.632789070309897	Intergenic	NA	NA
NC_002516.2:1974241-1974627	-	387	ATG	20	80.2523454751119	0.041025641025641	-1.58065996639344	1974634	0.873375541486171	Intergenic	NA	NA
NC_002516.2:1978442-1979941	-	1500	GTG	7	7.28838666490538	0.00465735196274118	-1.83083871459188	1979949	0.595134955014995	Intergenic	NA	NA
NC_002516.2:1989112-1989423	-	312	ATG	376	1867.96887943975	0.358730158730159	-1.62430825982256	1989430	0.505164945018327	Intergenic	NA	NA
NC_002516.2:1995151-1996806	-	1656	ATG	85	80.1797845840856	0.0427968655816757	-1.58809038596592	1996813	0.622459180273242	Intergenic	NA	NA
NC_002516.2:199603-201639	-	2037	ATG	20	15.3423601643596	0.00980392156862745	-1.59676123703421	201646	0.759746751082972	Intergenic	NA	NA
NC_002516.2:1997220-1997444	-	225	ATG	24	164.728498606809	0.0701754385964912	-1.57924711145602	1997451	0.577474175274908	Intergenic	NA	NA
NC_002516.2:1997512-1998549	-	1038	ATG	13	19.5427181344293	0.00960614793467819	-1.81065019481789	1998557	0.715094968343885	Intergenic	NA	NA
NC_002516.2:1999892-2003593	-	3702	ATG	779	329.034616447959	0.131443994601889	-1.6445328744707	2003600	0.712095968010663	Intergenic	NA	NA
NC_002516.2:2003871-2004332	-	462	ATG	29	97.5972072390878	0.0408602150537634	-1.92019394970582	2004338	0.647784071976008	Intergenic	NA	NA
NC_002516.2:20071-21012	-	942	ATG	9	14.9040070168065	0.00952380952380952	-1.72288762795176	21019	0.633788737087637	Intergenic	NA	NA
NC_002516.2:2015142-2016581	-	1440	ATG	4	4.33796462027632	0.00277200277200277	-1.9756051889136	2016589	0.592135954681773	Intergenic	NA	NA
NC_002516.2:2021715-2022398	-	684	ATG	22	50.113910056511	0.0320232896652111	-1.58301029263721	2022405	0.786737754081973	Intergenic	NA	NA
NC_002516.2:2022414-2023166	-	753	ATG	129	267.030125717783	0.103174603174603	-1.87205316675885	2023174	0.730089970009997	Intergenic	NA	NA
NC_002516.2:2049952-2051586	-	1635	GTG	167	159.549305885044	0.0757020757020757	-1.80319370496906	2051594	0.579140286571143	Intergenic	NA	NA
NC_002516.2:2052152-2052610	-	459	ATG	22	74.5200350840325	0.0432900432900433	-1.81538265162636	2052616	0.829056981006331	Intergenic	NA	NA
NC_002516.2:2064278-2064856	-	579	TTG	17	45.7107431701024	0.0274914089347079	-2.07297441454124	2064861	0.524491836054648	Intergenic	NA	NA
NC_002516.2:2065496-2066566	-	1071	GTG	80	116.567652645414	0.0521415270018622	-1.61173633618553	2066573	0.589470176607797	Intergenic	NA	NA
NC_002516.2:2067964-2068728	-	765	ATG	100	203.765720932901	0.0859375	-1.80158755721921	2068736	0.889036987670776	Intergenic	NA	NA
NC_002516.2:2094142-2094285	-	144	ATG	12	127.748631572627	0.0476190476190476	-1.5805255775391	2094292	0.596134621792736	Intergenic	NA	NA
NC_002516.2:2096517-2097089	-	573	ATG	28	76.0725358149499	0.0434027777777778	-1.80922743481254	2097097	0.655781406197934	Intergenic	NA	NA
NC_002516.2:21070-21573	-	504	ATG	56	172.851205638703	0.0907297830374754	-4.26402433918141	21586	0.639786737754082	Intergenic	NA	NA
NC_002516.2:2119754-2120179	-	426	ATG	22	80.2523454751119	0.0466200466200466	-1.8164761623238	2120185	0.662112629123625	Intergenic	NA	NA
NC_002516.2:2136523-2137785	-	1263	ATG	8	9.88891460830763	0.00631911532385466	-1.62814783899088	2137792	0.70376541152949	Intergenic	NA	NA
NC_002516.2:2141793-2142479	-	687	ATG	9	20.4120096099741	0.0130434782608696	-1.62927281500847	2142486	0.579140286571143	Intergenic	NA	NA
NC_002516.2:2144813-2145745	-	933	ATG	6	10.031543184389	0.00641025641025641	-1.81573198382989	2145751	0.634455181606131	Intergenic	NA	NA
NC_002516.2:2151758-2153068	-	1311	ATG	24	28.5830271555193	0.0175038051750381	-2.79861903271856	2153077	0.646784405198267	Intergenic	NA	NA
NC_002516.2:2163886-2164548	-	663	ATG	42	98.6886951112863	0.0465465465465465	-1.8013394221917	2164556	0.892369210263246	Intergenic	NA	NA
NC_002516.2:2166583-2168334	-	1752	GTG	238	212.222869145296	0.0774928774928775	-1.64376909454125	2168341	0.511829390203266	Intergenic	NA	NA
NC_002516.2:2167284-2169152	-	1869	ATG	409	341.908430201258	0.125534188034188	-1.86321985642733	2169158	0.8323892035988	Intergenic	NA	NA
NC_002516.2:2182402-2183568	-	1167	GTG	11	14.7129300037705	0.0094017094017094	-1.81559759497555	2183574	0.747750749750083	Intergenic	NA	NA
NC_002516.2:2195497-2196132	-	636	ATG	3	7.34704571251025	0.00469483568075117	-1.58295579583934	2196139	0.596134621792736	Intergenic	NA	NA
NC_002516.2:2199765-2200664	-	900	ATG	11	19.0632647889386	0.00996677740863787	-1.81622802729629	2200670	0.720426524491836	Intergenic	NA	NA
NC_002516.2:2208172-2209104	-	933	GTG	8	13.3753909125187	0.00854700854700855	-1.80049404652177	2209112	0.511829390203266	Intergenic	NA	NA
NC_002516.2:2211325-2212512	-	1188	ATG	18	23.6511950140758	0.0142737195633921	-1.58115600985984	2212519	0.875041652782406	Intergenic	NA	NA
NC_002516.2:2238544-2238801	-	258	ATG	2	11.9917297836374	0.00766283524904215	-1.58115600985984	2238808	0.613462179273575	Intergenic	NA	NA
NC_002516.2:2289088-2290335	-	1248	ATG	20	25.0187168147831	0.0135891286970424	-1.82830891453969	2290343	0.644451849383539	Intergenic	NA	NA
NC_002516.2:2290342-2290980	-	639	ATG	11	26.8132836517313	0.0155763239875389	-1.81538265162636	2290986	0.708430523158947	Intergenic	NA	NA
NC_002516.2:2305785-2306627	-	843	ATG	4	7.39915241969117	0.00354609929078014	-1.58031063418991	2306634	0.640119960013329	Intergenic	NA	NA
NC_002516.2:2444889-2445533	-	645	ATG	25	60.3750284245634	0.0324074074074074	-1.80158755721921	2445541	0.670443185604798	Intergenic	NA	NA
NC_002516.2:2447576-2447989	-	414	TTG	5	18.7640376110873	0.00959232613908873	-1.57924711145602	2447996	0.649116961012996	Intergenic	NA	NA
NC_002516.2:2448571-2449545	-	975	ATG	37	59.2045677508111	0.0316973415132924	-1.81875215980224	2449553	0.811396201266245	Intergenic	NA	NA
NC_002516.2:2472445-2472903	-	459	ATG	2	6.77454864400296	0.00432900432900433	-2.40763923093682	2472912	0.597134288570476	Intergenic	NA	NA
NC_002516.2:2503428-2503895	-	468	ATG	8	26.5803946796549	0.0169851380042463	-2.42963803568721	2503900	0.60646451182939	Intergenic	NA	NA
NC_002516.2:2504378-2505436	-	1059	ATG	35	51.5746005525084	0.0291902071563089	-1.80158755721921	2505444	0.627790736421193	Intergenic	NA	NA
NC_002516.2:2518696-2521104	-	2409	ATG	95	61.6365961826886	0.0319237147595357	-1.80070898987095	2521112	0.859046984338554	Intergenic	NA	NA
NC_002516.2:2527746-2528627	-	882	ATG	2	3.53654403788629	0.00112994350282486	-1.81573198382989	2528633	0.633455514828391	Intergenic	NA	NA
NC_002516.2:2532672-2539043	-	6372	ATG	513	125.930092229064	0.0538039215686274	-1.58115600985984	2539050	0.956681106297901	Intergenic	NA	NA
NC_002516.2:2539066-2539764	-	699	GTG	22	49.0431000125684	0.0299145299145299	-1.83438636531314	2539772	0.524158613795402	Intergenic	NA	NA
NC_002516.2:2540082-2541167	-	1086	ATG	55	79.0364008467012	0.0413223140495868	-1.81538265162636	2541173	0.673775408197268	Intergenic	NA	NA
NC_002516.2:2541200-2544946	-	3747	ATG	139	58.0063953094109	0.0304	-1.61095594782728	2544953	0.823058980339887	Intergenic	NA	NA
NC_002516.2:2545010-2545690	-	681	TTG	62	141.849540466974	0.0730994152046784	-1.81559759497555	2545696	0.945351549483506	Intergenic	NA	NA
NC_002516.2:2550622-2551122	-	501	ATG	89	276.345130103287	0.123015873015873	-1.5805255775391	2551129	0.907364211929357	Intergenic	NA	NA
NC_002516.2:2558921-2559949	-	1029	ATG	19	28.811525192373	0.0184108527131783	-2.07805450786995	2559954	0.69510163278907	Intergenic	NA	NA
NC_002516.2:2571691-2572755	-	1065	ATG	1	1.46528158873098	0.000936329588014981	-1.5805255775391	2572762	0.502499166944352	Intergenic	NA	NA
NC_002516.2:2608232-2612044	-	3813	ATG	12	4.92113439234177	0.00314465408805031	-1.58065996639344	2612051	0.676107964011996	Intergenic	NA	NA
NC_002516.2:2629919-2632231	-	2313	ATG	420	283.793915993595	0.109671848013817	-1.57924711145602	2632238	0.908697100966345	Intergenic	NA	NA
NC_002516.2:2632231-2632638	-	408	TTG	131	498.794687387283	0.172749391727494	-1.8013394221917	2632646	0.802732422525825	Intergenic	NA	NA
NC_002516.2:2633806-2634954	-	1149	ATG	57	77.4309739545025	0.0381944444444444	-1.5805255775391	2634961	0.749416861046318	Intergenic	NA	NA
NC_002516.2:2696433-2697749	-	1317	ATG	11	13.0410061397057	0.00833333333333333	-1.81431912889247	2697755	0.587137620793069	Intergenic	NA	NA
NC_002516.2:2723312-2724223	-	912	ATG	3	5.13088766152355	0.00327868852459016	-1.58031063418991	2724230	0.736421192935688	Intergenic	NA	NA
NC_002516.2:2729979-2730521	-	543	GTG	9	25.7953967598574	0.0146520146520147	-1.57924711145602	2730528	0.554148617127624	Intergenic	NA	NA
NC_002516.2:2730521-2732098	-	1578	GTG	47	46.5219953370905	0.0253004427577483	-1.79943052378788	2732106	0.525491502832389	Intergenic	NA	NA
NC_002516.2:2734160-2735182	-	1023	TTG	28	42.7073885276912	0.0204678362573099	-1.81538265162636	2735188	0.569810063312229	Intergenic	NA	NA
NC_002516.2:2742404-2743657	-	1254	ATG	16	19.919436585708	0.0103420843277645	-1.80158755721921	2743665	0.849050316561146	Intergenic	NA	NA
NC_002516.2:2743803-2746679	-	2877	ATG	33	17.9313834420953	0.0114583333333333	-1.80164767559924	2746687	0.737087637454182	Intergenic	NA	NA
NC_002516.2:2759485-2760087	-	603	ATG	71	183.348799191902	0.0792079207920792	-1.5805255775391	2760094	0.873375541486171	Intergenic	NA	NA
NC_002516.2:2761924-2775084	-	13161	TTG	170	20.209398757976	0.0121543603767852	-1.58065996639344	2775091	0.652115961346218	Intergenic	NA	NA
NC_002516.2:277334-277777	-	444	ATG	4	14.0037649822343	0.00671140939597315	-1.57924711145602	277784	0.717094301899367	Intergenic	NA	NA
NC_002516.2:2794209-2794976	-	768	ATG	11	22.327014402609	0.012970168612192	-1.86471628680256	2794984	0.683438853715428	Intergenic	NA	NA
NC_002516.2:2798670-2799977	-	1308	ATG	23	27.4547497678015	0.0144927536231884	-1.69529822678312	2799984	0.585471509496834	Intergenic	NA	NA
NC_002516.2:2806015-2807319	-	1305	ATG	159	190.231190478276	0.0779816513761468	-1.58140414488735	2807326	0.84538487170943	Intergenic	NA	NA
NC_002516.2:2806353-2807369	-	1017	ATG	171	262.35435881055	0.102941176470588	-1.8164761623238	2807375	0.945684771742752	Intergenic	NA	NA
NC_002516.2:282326-282757	-	432	ATG	20	71.9503787018245	0.0390804597701149	-1.57924711145602	282764	0.604465178273909	Intergenic	NA	NA
NC_002516.2:2846286-2847779	-	1494	ATG	20	20.9074246728749	0.0133600534402138	-1.58031063418991	2847786	0.771409530156615	Intergenic	NA	NA
NC_002516.2:2859780-2860274	-	495	ATG	196	615.912579128269	0.172690763052209	-1.87816060415885	2860280	0.68977007664112	Intergenic	NA	NA
NC_002516.2:2864173-2865105	-	933	ATG	25	41.7980966016208	0.0256410256410256	-1.81431912889247	2865111	0.830723092302566	Intergenic	NA	NA
NC_002516.2:2867545-2868078	-	534	GTG	13	37.8844871097595	0.0204841713221601	-1.8008433787253	2868086	0.507497500833056	Intergenic	NA	NA
NC_002516.2:2873827-2875563	-	1737	ATG	19	17.0882149416833	0.0103448275862069	-2.16919505953727	2875572	0.686104631789404	Intergenic	NA	NA
NC_002516.2:2886573-2887337	-	765	GTG	4	8.15062883731606	0.00520833333333333	-1.58031063418991	2887344	0.601799400199933	Intergenic	NA	NA
NC_002516.2:2887360-2889024	-	1665	ATG	9	8.4438169249893	0.00539568345323741	-1.81559759497555	2889030	0.857047650783072	Intergenic	NA	NA
NC_002516.2:289565-291004	-	1440	ATG	74	80.2523454751119	0.0415800415800416	-1.86395250687311	291012	0.642785738087304	Intergenic	NA	NA
NC_002516.2:2896744-2897253	-	510	ATG	68	207.4358871345	0.087719298245614	-1.81006199478404	2897261	0.505831389536821	Intergenic	NA	NA
NC_002516.2:2899110-2899934	-	825	ATG	1	1.89000088981242	0.00120772946859903	-1.81431912889247	2899940	0.694435188270576	Intergenic	NA	NA
NC_002516.2:2909013-2910617	-	1605	ATG	24	23.3570259218609	0.0124378109452736	-1.81573198382989	2910623	0.71676107964012	Intergenic	NA	NA
NC_002516.2:2910732-2911877	-	1146	ATG	5	6.80992487713091	0.00435161009573542	-2.07062408829748	2911882	0.613128957014329	Intergenic	NA	NA
NC_002516.2:291157-293304	-	2148	ATG	37	26.9186737611777	0.0162715016271502	-1.81538265162636	293310	0.912362545818061	Intergenic	NA	NA
NC_002516.2:2914969-2915832	-	864	ATG	20	36.0996709749638	0.0207612456747405	-1.87383075270425	2915840	0.731756081306231	Intergenic	NA	NA
NC_002516.2:2923964-2925787	-	1824	ATG	41	35.1186372235096	0.0202517788724685	-2.2489961454573	2925794	0.620126624458514	Intergenic	NA	NA
NC_002516.2:2925791-2926432	-	642	GTG	65	157.705190526673	0.0558139534883721	-1.81622802729629	2926438	0.950349883372209	Intergenic	NA	NA
NC_002516.2:2933585-2934388	-	804	GTG	43	83.3848719713524	0.0446096654275093	-1.81559759497555	2934394	0.969343552149284	Intergenic	NA	NA
NC_002516.2:2936493-2937449	-	957	ATG	7	11.4108803722425	0.00729166666666667	-1.81559759497555	2937455	0.845718093968677	Intergenic	NA	NA
NC_002516.2:2944130-2944219	-	90	GTG	2	33.6542093927889	0.021505376344086	-1.58031063418991	2944226	0.69510163278907	Intergenic	NA	NA
NC_002516.2:2952020-2953414	-	1395	ATG	40	44.7759867457706	0.0257510729613734	-2.10256921443616	2953421	0.639120293235588	Intergenic	NA	NA
NC_002516.2:2956156-2956779	-	624	ATG	105	262.068065965378	0.105263157894737	-1.8164761623238	2956785	0.960346551149617	Intergenic	NA	NA
NC_002516.2:2956808-2959219	-	2412	TTG	83	53.7840253215191	0.0306418219461698	-2.13427656994745	2959228	0.641786071309563	Intergenic	NA	NA
NC_002516.2:2962306-2964579	-	2274	ATG	285	195.872819489651	0.0843214756258235	-1.58115600985984	2964586	0.954681772742419	Intergenic	NA	NA
NC_002516.2:2965549-2966802	-	1254	ATG	1801	2242.18158067875	0.381066030230708	-2.07048969944313	2966807	0.708430523158947	Intergenic	NA	NA
NC_002516.2:3000077-3001756	-	1680	ATG	30	27.8952002988357	0.0166369578134284	-1.89462334056822	3001764	0.604798400533156	Intergenic	NA	NA
NC_002516.2:3001876-3003198	-	1323	ATG	5	5.90090775552294	0.00377073906485671	-1.81559759497555	3003204	0.594468510496501	Intergenic	NA	NA
NC_002516.2:3007342-3008010	-	669	ATG	13	30.2737642528882	0.0148809523809524	-1.58778163145103	3008017	0.790403198933689	Intergenic	NA	NA
NC_002516.2:3008327-3008632	-	306	ATG	58	293.739167418614	0.122977346278317	-1.58031063418991	3008639	0.725758080639787	Intergenic	NA	NA
NC_002516.2:3026103-3026852	-	750	ATG	56	116.381887461915	0.0584329349269588	-1.70667403650305	3026859	0.558147284238587	Intergenic	NA	NA
NC_002516.2:3031564-3031752	-	189	ATG	6	48.9037730238963	0.0260416666666667	-1.98003489271566	3031760	0.586471176274575	Intergenic	NA	NA
NC_002516.2:3031752-3035702	-	3951	ATG	100	39.5781673435681	0.0179564997470916	-1.80816722446168	3035710	0.791736087970676	Intergenic	NA	NA
NC_002516.2:3035755-3037821	-	2067	ATG	55	41.5800195758732	0.0236714975845411	-1.58778163145103	3037828	0.828057314228591	Intergenic	NA	NA
NC_002516.2:3050672-3051127	-	456	GTG	17	57.9600272875808	0.037037037037037	-1.8008433787253	3051135	0.621126291236255	Intergenic	NA	NA
NC_002516.2:3060728-3061570	-	843	ATG	56	103.588133875676	0.0508274231678487	-1.8013394221917	3061578	0.692769076974342	Intergenic	NA	NA
NC_002516.2:3072084-3072911	-	828	ATG	19	35.7803778562322	0.0216606498194946	-1.69374121693391	3072918	0.732755748083972	Intergenic	NA	NA
NC_002516.2:3088663-3089613	-	951	GTG	145	237.854828963186	0.107966457023061	-1.81538265162636	3089619	0.958347217594135	Intergenic	NA	NA
NC_002516.2:3089647-3090231	-	585	ATG	69	183.638657885652	0.0901360544217687	-1.58140414488735	3090238	0.891702765744752	Intergenic	NA	NA
NC_002516.2:3090224-3093013	-	2790	GTG	234	131.110437666644	0.0630146795560329	-1.87965200112919	3093021	0.587137620793069	Intergenic	NA	NA
NC_002516.2:3096133-3097419	-	1287	ATG	125	151.639606275648	0.0751937984496124	-1.69795830031494	3097426	0.501832722425858	Intergenic	NA	NA
NC_002516.2:3099476-3099838	-	363	TTG	49	209.511246178878	0.0956284153005464	-1.65112713691953	3099845	0.510829723425525	Intergenic	NA	NA
NC_002516.2:3099813-3100112	-	300	ATG	344	1776.67568794406	0.297029702970297	-1.8532392024659	3100118	0.779073642119294	Intergenic	NA	NA
NC_002516.2:3100119-3102494	-	2376	ATG	216	142.086119857575	0.0626313577133249	-1.90789339024883	3102502	0.814395201599467	Intergenic	NA	NA
NC_002516.2:3102532-3103545	-	1014	ATG	62	95.403230756549	0.0363815142576204	-1.81559759497555	3103551	0.976674441852716	Intergenic	NA	NA
NC_002516.2:3103646-3103999	-	354	ATG	1393	6106.25934541513	0.574229691876751	-1.80158755721921	3104007	0.900699766744419	Intergenic	NA	NA
NC_002516.2:3104026-3104217	-	192	ATG	1252	10047.593653484	0.615384615384615	-1.80070898987095	3104225	0.910029990003332	Intergenic	NA	NA
NC_002516.2:3104282-3104617	-	336	ATG	351	1620.31616107494	0.383480825958702	-7.30835550615417	3104627	0.587137620793069	Intergenic	NA	NA
NC_002516.2:3104833-3106752	-	1920	ATG	693	563.957394996321	0.175247009880395	-1.58140414488735	3106759	0.929023658780406	Intergenic	NA	NA
NC_002516.2:3109459-3109689	-	231	GTG	3	20.063086368778	0.0128205128205128	-1.57924711145602	3109696	0.617460846384538	Intergenic	NA	NA
NC_002516.2:3117180-3117563	-	384	ATG	22	88.9619023483799	0.0516795865633075	-1.87315528917735	3117569	0.519160279906698	Intergenic	NA	NA
NC_002516.2:3124345-3125223	-	879	ATG	50	88.7143274809911	0.0521541950113379	-1.70827415878049	3125230	0.619793402199267	Intergenic	NA	NA
NC_002516.2:3128295-3129071	-	777	ATG	134	268.845357341625	0.0871794871794872	-1.5805255775391	3129078	0.967010996334555	Intergenic	NA	NA
NC_002516.2:3132232-3132816	-	585	ATG	16	42.5828771908757	0.022108843537415	-1.84395018236682	3132824	0.590803065644785	Intergenic	NA	NA
NC_002516.2:3132824-3133258	-	435	ATG	16	57.1660543110386	0.0228310502283105	-1.81718638068785	3133266	0.728423858713762	Intergenic	NA	NA
NC_002516.2:3137047-3137442	-	396	ATG	36	141.195855948693	0.0676691729323308	-1.80158755721921	3137450	0.881372875708097	Intergenic	NA	NA
NC_002516.2:313941-314927	-	987	ATG	57	90.1014969652393	0.0383838383838384	-1.8013394221917	314935	0.952682439186938	Intergenic	NA	NA
NC_002516.2:3144415-3146007	-	1593	ATG	24	23.5326426581155	0.0150375939849624	-1.59676123703421	3146014	0.786404531822726	Intergenic	NA	NA
NC_002516.2:3149403-3150251	-	849	ATG	37	67.9601728407198	0.0410798122065728	-1.80354669996896	3150259	0.625458180606465	Intergenic	NA	NA
NC_002516.2:3150889-3152202	-	1314	ATG	226	268.543725519224	0.10250569476082	-1.80816722446168	3152210	0.912695768077308	Intergenic	NA	NA
NC_002516.2:3155075-3155992	-	918	ATG	66	112.144157031997	0.0586319218241042	-1.58065996639344	3155999	0.812062645784738	Intergenic	NA	NA
NC_002516.2:3156863-3157564	-	702	ATG	162	359.598807596991	0.14468085106383	-1.58031063418991	3157571	0.707430856381206	Intergenic	NA	NA
NC_002516.2:3164766-3165542	-	777	ATG	42	84.2649627488675	0.0487179487179487	-1.8013394221917	3165550	0.823725424858381	Intergenic	NA	NA
NC_002516.2:3166550-3167167	-	618	ATG	63	158.760074744243	0.07085346215781	-1.62814783899088	3167174	0.619126957680773	Intergenic	NA	NA
NC_002516.2:3175641-3176120	-	480	ATG	20	64.8000305078544	0.031055900621118	-1.58065996639344	3176127	0.62379206931023	Intergenic	NA	NA
NC_002516.2:3176120-3177007	-	888	GTG	56	98.3564099425614	0.0516273849607183	-1.8013394221917	3177015	0.791069643452183	Intergenic	NA	NA
NC_002516.2:3180557-3180952	-	396	ATG	79	309.846461665188	0.050125313283208	-1.8013394221917	3180960	0.734755081639453	Intergenic	NA	NA
NC_002516.2:3185164-3185817	-	654	ATG	34	80.9852436073047	0.0395738203957382	-1.83236457769895	3185825	0.799066977674109	Intergenic	NA	NA
NC_002516.2:3193889-3195556	-	1668	ATG	59	55.2545322974963	0.0275284260921604	-1.58115600985984	3195563	0.83572142619127	Intergenic	NA	NA
NC_002516.2:3204517-3205080	-	564	ATG	391	1079.16050806877	0.294532627865961	-2.12004182524357	3205085	0.708763745418194	Intergenic	NA	NA
NC_002516.2:3208676-3209278	-	603	ATG	16	41.3180392545131	0.0247524752475248	-2.06921123336005	3209283	0.800399866711096	Intergenic	NA	NA
NC_002516.2:3216459-3216890	-	432	ATG	17	61.1578218965508	0.0344827586206897	-1.58146426326738	3216897	0.616461179606798	Intergenic	NA	NA
NC_002516.2:3224133-3225197	-	1065	ATG	18	26.3750685971576	0.0149812734082397	-1.81573198382989	3225203	0.543152282572476	Intergenic	NA	NA
NC_002516.2:3224617-3225384	-	768	ATG	13	26.3864715667197	0.0168612191958495	-1.58140414488735	3225391	0.506164611796068	Intergenic	NA	NA
NC_002516.2:3249980-3250741	-	762	ATG	16	32.7303683506339	0.0183006535947712	-1.57924711145602	3250748	0.693102299233589	Intergenic	NA	NA
NC_002516.2:3251654-3252736	-	1083	GTG	40	57.6398061423456	0.0303867403314917	-1.80319370496906	3252744	0.676107964011996	Intergenic	NA	NA
NC_002516.2:3254601-3255407	-	807	ATG	15	28.9800136437904	0.0160493827160494	-1.58031063418991	3255414	0.670443185604798	Intergenic	NA	NA
NC_002516.2:3256684-3258096	-	1413	GTG	35	38.6809504143813	0.019774011299435	-1.83157360542378	3258104	0.568810396534489	Intergenic	NA	NA
NC_002516.2:3258356-3259102	-	747	ATG	23	47.9909025941169	0.024	-1.58065996639344	3259109	0.704431856047984	Intergenic	NA	NA
NC_002516.2:3259105-3259728	-	624	ATG	24	59.9012722206577	0.0271132376395534	-1.8532392024659	3259734	0.669110296567811	Intergenic	NA	NA
NC_002516.2:328804-329907	-	1104	ATG	54	76.3375969153504	0.043360433604336	-1.6536473403724	329914	0.8323892035988	Intergenic	NA	NA
NC_002516.2:3297908-3298909	-	1002	GTG	11	17.1284856760314	0.0109452736318408	-1.82806868499275	3298915	0.506831056314562	Intergenic	NA	NA
NC_002516.2:3304440-3305489	-	1050	ATG	150	222.923181875311	0.107312440645774	-1.64376909454125	3305496	0.732422525824725	Intergenic	NA	NA
NC_002516.2:3309414-3310607	-	1194	ATG	190	248.400116946775	0.108604845446951	-2.07112013176387	3310612	0.785404865044985	Intergenic	NA	NA
NC_002516.2:3310795-3311721	-	927	ATG	523	880.057575621429	0.237634408602151	-1.58798381212982	3311728	0.867710763078974	Intergenic	NA	NA
NC_002516.2:3311724-3312470	-	747	ATG	590	1231.07097958822	0.290666666666667	-2.07112013176387	3312475	0.747084305231589	Intergenic	NA	NA
NC_002516.2:3315757-3316650	-	894	ATG	14	24.4246268837297	0.0144927536231884	-1.81559759497555	3316656	0.64545151616128	Intergenic	NA	NA
NC_002516.2:3320067-3321050	-	984	ATG	39	61.8357737931334	0.0324214792299899	-1.81573198382989	3321056	0.972009330223259	Intergenic	NA	NA
NC_002516.2:3321046-3321675	-	630	GTG	11	27.194515172846	0.0157977883096366	-1.87296084558787	3321683	0.721426191269577	Intergenic	NA	NA
NC_002516.2:3321707-3322717	-	1011	TTG	16	24.6930293769575	0.014792899408284	-1.80049404652177	3322725	0.563145618127291	Intergenic	NA	NA
NC_002516.2:3322762-3323481	-	720	GTG	23	49.7830939772997	0.0262793914246196	-1.80896134280955	3323489	0.542485838053982	Intergenic	NA	NA
NC_002516.2:3323577-3324818	-	1242	GTG	128	160.89144924167	0.0602409638554217	-1.80158755721921	3324826	0.912029323558814	Intergenic	NA	NA
NC_002516.2:3324950-3325183	-	234	ATG	3273	21611.7534659528	0.848101265822785	-1.89914869888455	3325190	0.754081972675775	Intergenic	NA	NA
NC_002516.2:3325350-3325808	-	459	GTG	73	247.271025506108	0.103896103896104	-1.83739499462898	3325815	0.567810729756748	Intergenic	NA	NA
NC_002516.2:3325382-3326122	-	741	ATG	97	204.028644443783	0.0887096774193548	-1.58031063418991	3326129	0.927690769743419	Intergenic	NA	NA
NC_002516.2:3328206-3328385	-	180	ATG	1038	8876.43565443574	0.704918032786885	-2.0966349624571	3328394	0.794735088303899	Intergenic	NA	NA
